station_id,station_name,date,temp_day_avg_C,total_rain_mm,new_snow_height_cm,sunlight_h
_1895,LJUBLJANA - BEŽIGRAD,2003-04-20,12.3,0.0,0.0,5.4
_1895,LJUBLJANA - BEŽIGRAD,2003-04-21,13.1,0.4,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2003-04-22,13.4,0.0,0.0,10.1
_1895,LJUBLJANA - BEŽIGRAD,2003-04-23,14.0,0.0,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2003-04-24,15.0,0.0,0.0,11.1
_1895,LJUBLJANA - BEŽIGRAD,2003-04-25,15.4,0.0,0.0,11.5
_1895,LJUBLJANA - BEŽIGRAD,2003-04-26,16.2,0.0,0.0,10.6
_1895,LJUBLJANA - BEŽIGRAD,2003-04-27,12.2,2.6,0.0,3.4
_1895,LJUBLJANA - BEŽIGRAD,2003-04-28,13.9,9.0,0.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2003-04-29,16.3,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2003-04-30,18.0,0.0,0.0,4.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-01,19.3,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2003-05-02,19.7,0.0,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2003-05-03,17.6,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2003-05-04,17.0,0.0,0.0,13.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-05,19.2,0.0,0.0,13.3
_1895,LJUBLJANA - BEŽIGRAD,2003-05-06,21.1,0.0,0.0,13.3
_1895,LJUBLJANA - BEŽIGRAD,2003-05-07,21.4,0.0,0.0,12.7
_1895,LJUBLJANA - BEŽIGRAD,2003-05-08,22.7,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2003-05-09,21.3,0.0,0.0,4.0
_1895,LJUBLJANA - BEŽIGRAD,2003-05-10,18.8,0.0,0.0,2.3
_1895,LJUBLJANA - BEŽIGRAD,2003-05-11,19.9,0.1,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2003-05-12,21.4,0.0,0.0,11.7
_1895,LJUBLJANA - BEŽIGRAD,2003-05-13,19.5,0.0,0.0,10.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-14,10.1,3.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-05-15,12.5,0.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-05-16,13.3,0.0,0.0,13.8
_1895,LJUBLJANA - BEŽIGRAD,2003-05-17,15.9,0.0,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2003-05-18,18.1,0.0,0.0,12.2
_1895,LJUBLJANA - BEŽIGRAD,2003-05-19,20.0,0.0,0.0,13.4
_1895,LJUBLJANA - BEŽIGRAD,2003-05-20,11.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-05-21,11.6,34.3,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2003-05-22,15.0,1.3,0.0,12.1
_1895,LJUBLJANA - BEŽIGRAD,2003-05-23,16.8,0.0,0.0,13.5
_1895,LJUBLJANA - BEŽIGRAD,2003-05-24,19.0,0.0,0.0,13.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-25,20.9,0.0,0.0,9.7
_1895,LJUBLJANA - BEŽIGRAD,2003-05-26,19.3,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-05-27,19.1,26.1,0.0,5.5
_1895,LJUBLJANA - BEŽIGRAD,2003-05-28,20.7,0.6,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2003-05-29,21.6,0.1,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-30,21.6,0.0,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2003-05-31,22.0,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-01,20.4,0.0,0.0,3.6
_1895,LJUBLJANA - BEŽIGRAD,2003-06-02,17.7,0.0,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-03,21.0,0.3,0.0,9.0
_1895,LJUBLJANA - BEŽIGRAD,2003-06-04,23.6,0.0,0.0,13.2
_1895,LJUBLJANA - BEŽIGRAD,2003-06-05,24.7,0.0,0.0,12.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-06,24.6,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-07,25.6,0.0,0.0,13.1
_1895,LJUBLJANA - BEŽIGRAD,2003-06-08,21.9,0.0,0.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-09,25.3,0.1,0.0,12.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-10,26.8,0.0,0.0,12.3
_1895,LJUBLJANA - BEŽIGRAD,2003-06-11,28.0,0.0,0.0,11.8
_1895,LJUBLJANA - BEŽIGRAD,2003-06-12,27.5,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-13,25.4,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-14,26.4,10.4,0.0,11.3
_1895,LJUBLJANA - BEŽIGRAD,2003-06-15,24.4,2.6,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-16,22.8,0.2,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2003-06-17,24.0,0.5,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2003-06-18,19.8,1.6,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2003-06-19,21.9,6.6,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-20,24.7,0.0,0.0,13.0
_1895,LJUBLJANA - BEŽIGRAD,2003-06-21,22.2,8.2,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2003-06-22,24.7,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2003-06-23,27.4,0.0,0.0,11.4
_1895,LJUBLJANA - BEŽIGRAD,2003-06-24,24.7,0.0,0.0,10.0
_1895,LJUBLJANA - BEŽIGRAD,2003-06-25,24.3,0.9,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-06-26,21.0,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2003-06-27,20.7,6.8,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2003-06-28,21.7,2.6,0.0,10.1
_1895,LJUBLJANA - BEŽIGRAD,2003-06-29,19.5,21.9,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2003-06-30,23.4,0.1,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2003-07-01,26.4,0.0,0.0,11.7
_1895,LJUBLJANA - BEŽIGRAD,2003-07-02,17.9,7.1,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2003-07-03,17.4,1.0,0.0,7.0
_1895,LJUBLJANA - BEŽIGRAD,2003-07-04,16.8,27.6,0.0,3.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-05,18.5,3.9,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-06,20.4,4.0,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-07,20.8,0.0,0.0,13.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-08,21.6,0.0,0.0,11.5
_1895,LJUBLJANA - BEŽIGRAD,2003-07-09,20.1,0.0,0.0,7.8
_1895,LJUBLJANA - BEŽIGRAD,2003-07-10,22.4,0.1,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2003-07-11,22.9,0.4,0.0,11.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-12,24.6,0.0,0.0,11.4
_1895,LJUBLJANA - BEŽIGRAD,2003-07-13,19.1,0.0,0.0,4.1
_1895,LJUBLJANA - BEŽIGRAD,2003-07-14,20.0,3.6,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2003-07-15,23.3,0.0,0.0,11.7
_1895,LJUBLJANA - BEŽIGRAD,2003-07-16,25.4,0.0,0.0,11.1
_1895,LJUBLJANA - BEŽIGRAD,2003-07-17,25.5,0.0,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2003-07-18,24.1,2.1,0.0,12.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-19,24.6,0.0,0.0,14.4
_1895,LJUBLJANA - BEŽIGRAD,2003-07-20,26.0,0.0,0.0,12.4
_1895,LJUBLJANA - BEŽIGRAD,2003-07-21,27.5,0.0,0.0,12.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-22,28.0,0.0,0.0,13.0
_1895,LJUBLJANA - BEŽIGRAD,2003-07-23,22.2,0.0,0.0,8.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-24,22.8,5.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-25,24.0,0.5,0.0,11.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-26,26.6,0.0,0.0,13.0
_1895,LJUBLJANA - BEŽIGRAD,2003-07-27,27.9,0.0,0.0,13.9
_1895,LJUBLJANA - BEŽIGRAD,2003-07-28,22.8,0.0,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2003-07-29,21.1,65.0,0.0,2.3
_1895,LJUBLJANA - BEŽIGRAD,2003-07-30,21.9,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-07-31,17.2,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2003-08-01,22.0,11.0,0.0,7.8
_1895,LJUBLJANA - BEŽIGRAD,2003-08-02,25.0,0.7,0.0,13.1
_1895,LJUBLJANA - BEŽIGRAD,2003-08-03,26.1,0.0,0.0,13.1
_1895,LJUBLJANA - BEŽIGRAD,2003-08-04,27.9,0.0,0.0,12.9
_1895,LJUBLJANA - BEŽIGRAD,2003-08-05,26.4,0.0,0.0,9.0
_1895,LJUBLJANA - BEŽIGRAD,2003-08-06,22.7,0.0,0.0,7.1
_1895,LJUBLJANA - BEŽIGRAD,2003-08-07,24.9,2.5,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-08,25.7,0.0,0.0,12.8
_1895,LJUBLJANA - BEŽIGRAD,2003-08-09,25.4,0.0,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2003-08-10,24.3,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2003-08-11,25.4,4.3,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2003-08-12,26.1,0.0,0.0,12.0
_1895,LJUBLJANA - BEŽIGRAD,2003-08-13,28.1,0.0,0.0,12.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-14,24.0,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-08-15,21.7,26.2,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2003-08-16,23.4,7.1,0.0,10.1
_1895,LJUBLJANA - BEŽIGRAD,2003-08-17,26.4,0.0,0.0,10.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-18,27.1,0.0,0.0,11.7
_1895,LJUBLJANA - BEŽIGRAD,2003-08-19,23.8,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2003-08-20,23.9,0.0,0.0,11.3
_1895,LJUBLJANA - BEŽIGRAD,2003-08-21,23.7,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-22,25.2,0.0,0.0,12.0
_1895,LJUBLJANA - BEŽIGRAD,2003-08-23,26.2,0.0,0.0,12.4
_1895,LJUBLJANA - BEŽIGRAD,2003-08-24,26.3,0.0,0.0,11.0
_1895,LJUBLJANA - BEŽIGRAD,2003-08-25,18.8,1.3,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2003-08-26,20.6,2.5,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2003-08-27,23.3,0.0,0.0,12.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-28,24.7,0.0,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2003-08-29,25.1,13.6,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2003-08-30,22.9,1.3,0.0,9.3
_1895,LJUBLJANA - BEŽIGRAD,2003-08-31,13.1,2.1,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2003-09-01,14.2,21.5,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2003-09-02,14.8,1.5,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-09-03,13.0,0.1,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2003-09-04,14.2,0.0,0.0,12.1
_1895,LJUBLJANA - BEŽIGRAD,2003-09-05,16.1,0.0,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2003-09-06,18.3,0.0,0.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2003-09-07,18.1,0.0,0.0,3.3
_1895,LJUBLJANA - BEŽIGRAD,2003-09-08,15.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-09-09,14.7,2.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-09-10,16.3,19.7,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2003-09-11,12.9,7.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2003-09-12,14.7,3.3,0.0,6.5
_1895,LJUBLJANA - BEŽIGRAD,2003-09-13,15.6,0.0,0.0,0.8
_1895,LJUBLJANA - BEŽIGRAD,2003-09-14,17.0,0.1,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2003-09-15,14.2,0.0,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2003-09-16,13.9,0.0,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2003-09-17,15.9,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2003-09-18,17.2,0.0,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2003-09-19,18.3,0.0,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2003-09-20,18.7,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2003-09-21,19.0,0.0,0.0,9.0
_1895,LJUBLJANA - BEŽIGRAD,2003-09-22,19.7,0.0,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2003-09-23,19.0,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2003-09-24,13.7,33.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2003-09-25,11.7,10.6,0.0,9.7
_1895,LJUBLJANA - BEŽIGRAD,2003-09-26,11.3,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2003-09-27,13.6,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2003-09-28,15.3,0.0,0.0,6.2
_1895,LJUBLJANA - BEŽIGRAD,2003-09-29,13.4,2.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-09-30,13.5,32.2,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-10-01,14.8,0.0,0.0,2.4
_1895,LJUBLJANA - BEŽIGRAD,2003-10-02,17.7,0.0,0.0,1.8
_1895,LJUBLJANA - BEŽIGRAD,2003-10-03,17.5,0.0,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-04,14.4,10.2,0.0,2.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-05,13.9,28.1,0.0,4.5
_1895,LJUBLJANA - BEŽIGRAD,2003-10-06,11.1,8.2,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2003-10-07,10.7,0.0,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-08,10.6,16.8,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2003-10-09,11.1,0.0,0.0,9.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-10,14.8,0.0,0.0,9.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-11,14.6,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2003-10-12,13.2,0.0,0.0,3.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-13,11.9,0.0,0.0,7.7
_1895,LJUBLJANA - BEŽIGRAD,2003-10-14,9.9,0.0,0.0,1.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-15,6.8,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2003-10-16,5.8,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-10-17,4.1,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2003-10-18,5.3,0.0,0.0,2.3
_1895,LJUBLJANA - BEŽIGRAD,2003-10-19,7.2,0.0,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2003-10-20,9.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-21,11.3,29.8,0.0,0.8
_1895,LJUBLJANA - BEŽIGRAD,2003-10-22,6.5,36.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-23,3.3,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-24,1.4,28.7,4.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-25,0.7,1.2,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2003-10-26,1.6,0.0,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2003-10-27,3.7,0.0,0.0,6.5
_1895,LJUBLJANA - BEŽIGRAD,2003-10-28,2.3,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2003-10-29,3.8,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-30,5.5,9.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-10-31,6.8,9.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-01,13.6,1.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-02,10.2,18.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-03,9.6,3.8,0.0,5.3
_1895,LJUBLJANA - BEŽIGRAD,2003-11-04,7.9,0.0,0.0,5.3
_1895,LJUBLJANA - BEŽIGRAD,2003-11-05,7.7,0.0,0.0,6.5
_1895,LJUBLJANA - BEŽIGRAD,2003-11-06,5.9,0.0,0.0,3.8
_1895,LJUBLJANA - BEŽIGRAD,2003-11-07,6.6,0.1,0.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2003-11-08,5.8,2.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-09,7.2,2.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-10,6.6,0.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-11,5.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-12,4.4,0.0,0.0,0.4
_1895,LJUBLJANA - BEŽIGRAD,2003-11-13,2.5,0.0,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2003-11-14,3.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-15,4.5,0.0,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-16,9.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-17,10.6,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-18,7.2,10.0,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2003-11-19,8.5,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2003-11-20,8.4,0.0,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2003-11-21,9.2,0.0,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2003-11-22,10.3,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2003-11-23,13.1,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2003-11-24,13.3,0.1,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2003-11-25,11.0,0.0,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2003-11-26,10.5,2.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-27,10.2,79.2,0.0,1.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-28,8.3,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-29,7.7,7.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-11-30,6.4,2.6,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-01,5.2,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2003-12-02,8.2,0.0,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-03,4.9,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-04,3.7,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-05,4.2,0.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-12-06,7.6,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2003-12-07,1.4,0.5,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2003-12-08,-1.4,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-12-09,-1.4,0.0,0.0,7.7
_1895,LJUBLJANA - BEŽIGRAD,2003-12-10,0.3,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-11,1.4,0.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-12,4.4,3.7,0.0,5.4
_1895,LJUBLJANA - BEŽIGRAD,2003-12-13,1.3,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2003-12-14,4.6,0.0,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2003-12-15,0.9,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2003-12-16,3.0,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2003-12-17,-0.3,0.0,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2003-12-18,-0.5,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2003-12-19,2.7,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2003-12-20,1.8,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2003-12-21,6.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-22,1.3,54.1,4.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-23,-1.1,6.5,1.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2003-12-24,-3.1,0.0,0.0,7.8
_1895,LJUBLJANA - BEŽIGRAD,2003-12-25,-6.5,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-12-26,-5.3,0.0,0.0,2.8
_1895,LJUBLJANA - BEŽIGRAD,2003-12-27,2.4,0.0,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2003-12-28,7.1,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2003-12-29,4.4,1.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-30,4.3,26.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-12-31,4.2,13.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-01,2.2,9.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-02,0.2,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-03,-1.4,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2004-01-04,-4.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-05,-3.5,0.0,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2004-01-06,-2.8,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2004-01-07,-1.8,0.0,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2004-01-08,0.2,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-09,1.6,2.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-10,1.4,5.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2004-01-11,-0.6,1.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-12,3.1,0.0,0.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2004-01-13,6.5,4.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-14,8.4,0.1,0.0,2.8
_1895,LJUBLJANA - BEŽIGRAD,2004-01-15,2.6,13.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-16,1.7,0.1,0.0,2.8
_1895,LJUBLJANA - BEŽIGRAD,2004-01-17,2.8,3.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-18,0.8,43.3,1.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-19,0.2,18.1,2.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-20,1.2,0.0,0.0,2.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-21,-1.0,0.0,0.0,2.8
_1895,LJUBLJANA - BEŽIGRAD,2004-01-22,-3.0,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2004-01-23,-5.0,0.0,0.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-24,-6.4,0.0,0.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-25,-4.0,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-26,-3.5,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2004-01-27,0.1,1.2,2.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-28,-0.4,12.1,22.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-29,-2.7,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-01-30,-4.3,0.0,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2004-01-31,1.6,0.0,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2004-02-01,4.7,0.0,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2004-02-02,2.7,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2004-02-03,4.6,0.0,0.0,6.2
_1895,LJUBLJANA - BEŽIGRAD,2004-02-04,4.3,0.0,0.0,2.9
_1895,LJUBLJANA - BEŽIGRAD,2004-02-05,5.4,0.0,0.0,8.2
_1895,LJUBLJANA - BEŽIGRAD,2004-02-06,7.0,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2004-02-07,7.2,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2004-02-08,3.8,8.6,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2004-02-09,4.5,0.0,0.0,8.4
_1895,LJUBLJANA - BEŽIGRAD,2004-02-10,1.6,0.0,0.0,8.4
_1895,LJUBLJANA - BEŽIGRAD,2004-02-11,6.6,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2004-02-12,-3.1,2.6,8.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2004-02-13,-1.8,0.0,0.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2004-02-14,0.8,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2004-02-15,2.8,0.0,0.0,7.5
